Año,Acreedores a L. P.,Acreedores comerciales,Activo circulante,Capital suscrito,Cash flow,Consumo de mercaderías y de materias,Deudas financieras,Deudores,Dotaciones para amortiz. de inmovil.,EBIT,EBITDA,Existencias,Fondo de maniobra,Fondos propios,Gastos de personal,Gastos extraordinarios,Gastos financieros,Gastos financieros y gastos asimilados,Importe neto Cifra de Ventas,Impuestos sobre sociedades,Ingresos de explotación,Ingresos extraordinarios,Ingresos financieros,Inmovilizado,Inmovilizado inmaterial,Inmovilizado material,Materiales,Número empleados,Otros Conceptos de Explotación,Otros activos fijos,Otros activos líquidos,Otros fondos propios,Otros gastos de explotación,Otros pasivos fijos,Otros pasivos líquidos,Pasivo fijo,Pasivo líquido,Provisiones,Result. ordinarios antes Impuestos,Resultado Actividades Ordinarias,Resultado Explotación,Resultado bruto,Resultado del Ejercicio,Resultado financiero,Resultados actividades extraordinarias,Tesorería,Total activo,Total pasivo y capital propio,Valor agregado
2023,n.d.,1090033.94,5553020.03,30651.62,345131.63,4040502.18,n.d.,1577624.2,40590.48,396097.85,436688.329,602969.06,1090559.319,3744623.37,507556.39,n.d.,167.0,167,5321919.74,91391.12,5322150.58,n.d.,1.42,416382.22,691.15,415691.07,4040502.18,22.0,-337403.68,n.d.,3372426.77,3713971.75,885550.55,0,1134744.94,n.d.,2224778.88,n.d.,395932.27,304541.15,396097.85,1281648.4,304541.15,-165.58,n.d.,3372426.77,5969402.25,5969402.25,944246.14
2022,n.d.,734576.2,5021327.09,30651.62,345382.13,3951771.7800000003,n.d.,1543766.62,41704.14,394701.73,436405.87,476469.06,1285659.48,3440082.22,497847.2,n.d.,342.76,342.76,5229807.09,90681.54,5232387.608999999,n.d.,0.56,447376.77,691.15,446685.62,3951771.78,22.0,-346362.759,n.d.,3001091.41,3409430.599,885914.1,0,1294045.44,n.d.,2028621.64,n.d.,394359.53,303677.99000000005,394701.73,1280615.8290000001,303677.99000000005,-342.2,n.d.,3001091.41,5468703.859999999,5468703.859999999,934253.63
2021,n.d.,906361.59,5043808.359999999,30651.62,371635.68,4409281.34,n.d.,1958437.25,46030.01,429708.2,475738.21,376726.32,1428801.98,3136404.23,484024.87,n.d.,0.0,n.d.,5643881.01,104102.53,5643881.01,n.d.,0.0,443148.19,715.25,442432.94,4409281.34,26.0,-274836.59,n.d.,2708644.79,3105752.61,804891.47,0,1444190.73,n.d.,2350552.32,n.d.,429708.2,325605.67,429708.2,1234599.6700000002,325605.67,0.0,n.d.,2708644.79,5486956.55,5486956.55,959763.08
2020,n.d.,1150176.81,4794212.34,30651.62,193166.55,3364932.4899999998,n.d.,1604171.1,50763.37,185170.91,235934.28,1312450.32,1766444.6090000002,2810798.56,461184.97,n.d.,15.0,15,4330668.109999999,42752.73,4330668.109999999,n.d.,0.0,483127.7,1510.52,481617.18,3364932.49,28.0,-268616.37,n.d.,1877590.92,2780146.94,780564.71,0,1316364.6700000002,n.d.,2466541.48,n.d.,185155.91,142403.18,185170.91,965735.62,142403.18,-15.0,n.d.,1877590.92,5277340.04,5277340.04,697119.25
2019,n.d.,739821.75,4497500.78,30651.62,327151.69,4032252.8899999997,n.d.,1835375.88,47027.47,368798.09,415825.56,488699.4900000001,1584253.62,2668395.38,454724.51,n.d.,0.0,n.d.,5181788.29,88689.48999999999,5181788.29,n.d.,15.62,508809.25,2305.79,506503.46,4032252.89,27.0,-278985.33,n.d.,2173425.41,2637743.76,780737.309,0,1598092.9,n.d.,2337914.65,n.d.,368813.71,280124.22000000003,368798.09,1149535.4,280124.22000000003,15.62,n.d.,2173425.41,5006310.03,5006310.03,870565.69
2018,n.d.,698189.92,3934138.48,30651.61,184027.17,4041293.42,n.d.,1588378.88,43469.54,187390.74,230860.28,1262191.49,2152380.45,2388271.16,433629.37,n.d.,11.81,11.81,4564663.69,46852.55,5011203.84,n.d.,31.25,555836.69,3101.08,552735.61,4041293.42,26.0,-305420.77,n.d.,1083568.11,2357619.55,782519.6799999999,0,1403514.09,n.d.,2101704.009,n.d.,187410.18,140557.63,187390.74,969910.42,140557.63,19.439,n.d.,1083568.11,4489975.17,4489975.17,664520.9
2017,n.d.,1074995.37,4138278.86,30651.61,317682.95,4438891.92,16124.58,1684193.94,39222.3,364616.73,403839.029,911222.58,1520421.15,2247713.53,396905.62,n.d.,1052.22,1052.22,5170185.98,85243.11,5566370.5,n.d.,139.25,585921.1699999999,691.1800000000001,585229.99,4438891.92,22.0,-326733.93000000005,n.d.,1542862.34,2217061.92,762861.8500000001,0,1385366.55,n.d.,2476486.5,n.d.,363703.76,278460.65,364616.73,1127478.58,278460.65,-912.97,n.d.,1542862.34,4724200.03,4724200.03,800883.9
2016,15995.51,1159485.31,4033079.58,30651.61,270674.771,4555957.609999999,93808.28,1646374.1700000002,43361.49,296140.05,339501.54,786265.92,1273154.779,1969252.88,380260.67,n.d.,2883.5,2883.5,5141611.25,66096.979,5602062.81,n.d.,153.70999999999998,610354.26,799.74,609554.52,4555957.609999999,19.0,-326342.99000000005,n.d.,1600439.49,1938601.27,749965.15,0,1404891.86,15995.51,2658185.45,n.d.,293410.26,227313.281,296140.05,1046105.1989999999,227313.281,-2729.79,n.d.,1600439.49,4643433.84,4643433.84,719915.919
2015,109776.18000000001,1080190.71,3772815.51,30651.61,335198.51,4720139.109999999,91955.20999999999,1864026.39,44974.91,387853.92,432828.829,405846.58,1189682.259,1741939.6,390961.78,n.d.,5044.6900000000005,5044.6900000000005,5328799.99,93006.37,5856128.76,n.d.,420.74,647368.75,3241.68,644127.07,4720139.109999999,21.0,-312199.04,n.d.,1502942.54,1711287.989,748135.73,0,1396322.56,109776.18000000001,2568468.48,n.d.,383229.97,290223.6,387853.92,1135989.6490000002,290223.6,-4623.95,n.d.,1502942.54,4420184.26,4420184.26,824211.3500000001
2014,201731.38999999998,828311.57,3306527.52,30651.61,240089.38,5005631.46,89966.12000000001,1741492.08,50874.22,257651.45,308525.67,604098.87,1517279.38,1451716.0,394112.48,n.d.,7916.22,7916.22,5995482.53,63071.72,5995482.53,n.d.,2551.65,688543.66,7219.83,681323.8300000001,5005631.46,21.0,-287212.92000000004,n.d.,960936.57,1421064.39,732199.619,0,1423346.1,201731.38999999998,2341623.79,n.d.,252286.88,189215.16,257651.45,989851.07,189215.16,-5364.57,n.d.,960936.57,3995071.18,3995071.18,705189.7989999999
