Año,Acreedores a L. P.,Acreedores comerciales,Activo circulante,Capital suscrito,Cash flow,Consumo de mercaderías y de materias,Deudas financieras,Deudores,Dotaciones para amortiz. de inmovil.,EBIT,EBITDA,Existencias,Fondo de maniobra,Fondos propios,Gastos de personal,Gastos extraordinarios,Gastos financieros,Gastos financieros y gastos asimilados,Importe neto Cifra de Ventas,Impuestos sobre sociedades,Ingresos de explotación,Ingresos extraordinarios,Ingresos financieros,Inmovilizado,Inmovilizado inmaterial,Inmovilizado material,Materiales,Número empleados,Otros Conceptos de Explotación,Otros activos fijos,Otros activos líquidos,Otros fondos propios,Otros gastos de explotación,Otros pasivos fijos,Otros pasivos líquidos,Pasivo fijo,Pasivo líquido,Provisiones,Result. ordinarios antes Impuestos,Resultado Actividades Ordinarias,Resultado Explotación,Resultado bruto,Resultado del Ejercicio,Resultado financiero,Resultados actividades extraordinarias,Tesorería,Total activo,Total pasivo y capital propio,Valor agregado
2023,n.d.,1300,645386.8600000001,150253.03,59654.28999999999,3884224.92,n.d.,6313.17,2067.25,133189.38999999998,135256.64,598499.92,603513.09,-5503.83,243020.44,n.d.,41199.310000000005,41199.310000000005,4497029.89,34403.04,4497029.89,n.d.,0.0,4317.660000000001,388.39,3705.99,3884224.92,7.0,-234527.88999999998,223.28,40573.77,-155756.85899999997,479615.58,594230.53,59677.82,594230.53,60977.82,594230.53,91990.08,57587.04,133189.38999999998,612804.969,57587.04,-41199.310000000005,n.d.,40573.77,649704.52,649704.52,378277.08
2022,n.d.,n.d.,545177.88,150253.03,11443.13,3451643.29,n.d.,2643.22,2151.8,42429.55,44581.350000000006,484214.75,486857.97,-63090.87,226728.2,n.d.,1156.93,1156.93,4029805.87,31981.29,4029805.87,n.d.,0.0,6384.91,1193.59,4968.04,3451643.29,7.0,-306853.03,223.28,58319.91,-213343.9,535733.03,563273.14,51380.52,563273.14,51380.52,563273.14,41272.62,9291.33,42429.55,578162.58,9291.33,-1156.93,n.d.,58319.91,551562.7899999999,551562.7899999999,271309.55
2021,n.d.,n.d.,426072.57,150253.03,-187367.57,3011483.64,n.d.,5488.33,1551.02,-180352.46,-178801.44,381423.47,386911.8,-72382.2,214526.86,n.d.,7002.9,3462.9,3492244.8,1563.23,3492244.8,n.d.,0.0,20524.45,1998.79,6314.64,3011483.64,7.0,-445035.74,12211.02,39160.77,-222635.229,661113.62,476620.6,42358.619,476620.6,42358.62,476620.6,-187355.36,-188918.59,-180352.46,480761.159,-188918.59,-7002.9,n.d.,39160.77,446597.02,446597.02,32185.42
2020,n.d.,451.91999999999996,464867.19,150253.03,-190556.63,2657739.4099999997,n.d.,10070.5,869.8299999999999,-204752.66,-203882.83,385727.25,395345.83,116536.39,198928.51,n.d.,224.769,213.04,3132304.39,-13550.97,3153207.4,n.d.,0.0,24817.81,n.d.,5043.56,2657739.41,8.0,-500422.31,19774.25,69069.43999999999,-33716.639,700220.649,283245.35,89451.34,283245.35,89903.26,283245.35,-204977.43,-191426.46,-204752.66,495467.98900000006,-191426.46,-224.769,n.d.,69069.43999999999,489685.0,489685.0,-4966.049
2019,n.d.,n.d.,785026.57,150253.03,31069.07,2837572.79,n.d.,365766.73000000004,849.04,49800.86,50649.9,377707.21,743473.9400000001,507962.85,309269.24,n.d.,9384.85,9336.7,3414352.52,10205.48,3414352.52,n.d.,9.5,12136.67,n.d.,5913.39,2837572.79,10.0,-216860.59,6223.28,41552.63,357709.82,526978.87,0,289200.39,n.d.,289200.39,n.d.,40425.51,30220.03,49800.86,576779.73,30220.03,-9375.35,n.d.,41552.63,797163.24,797163.24,359880.49000000005
2018,n.d.,43.94,733214.9,150253.03,33990.39,2464718.2600000002,n.d.,365062.72000000003,741.43,53922.95,54664.380000000005,290750.51,655769.2899999999,494972.4,243976.1,n.d.,9583.3,9540.53,2980223.01,11090.69,2980223.01,n.d.,0.0,12564.22,n.d.,6340.94,2464718.26,9.0,-216864.27000000002,6223.28,77401.67000000001,344719.37,461581.8,0,250762.78,n.d.,250806.72,n.d.,44339.65,33248.96,53922.95,515504.75,33248.96,-9583.3,n.d.,77401.67000000001,745779.12,745779.12,298597.71
2017,n.d.,n.d.,685854.03,150253.03,79860.40999999999,2207436.79,n.d.,380583.32,529.81,115500.77,116030.58,276280.4,656863.72,461723.44,209541.17,n.d.,9537.689,9512.21,2654949.39,26632.480000000003,2654949.39,n.d.,0.0,12561.85,n.d.,6338.57,2207436.79,9.0,-121940.85,6223.28,28990.31,311470.41000000003,332011.83,0,236692.44,n.d.,236692.44,n.d.,105963.08,79330.6,115500.77,447512.6,79330.6,-9537.689,n.d.,28990.31,698415.88,698415.88,325546.27
2016,n.d.,101.32,628996.63,150253.03,46482.83,1782007.07,n.d.,378897.53,252.57,72210.32,72462.89,210995.96,589792.1699999999,382392.84,194458.7,n.d.,8594.59,8588.19,2174765.38,17385.47,2174765.38,n.d.,0.0,15178.63,n.d.,1767.54,1782007.07,8.0,-125836.72,13411.09,39103.14,232139.81,320547.99000000005,0,261681.099,n.d.,261782.42,n.d.,63615.73,46230.26,72210.32,392758.309,46230.26,-8594.59,n.d.,39103.14,644175.26,644175.26,266915.19
2015,n.d.,n.d.,537291.14,150253.03,-96088.81,1282433.71,n.d.,365723.38,292.5,-86400.48999999999,-86107.98999999999,158016.7,523740.08,336162.58,185008.4,n.d.,394.01,394.01,1625085.6900000002,9586.81,1625085.6900000002,n.d.,0.0,31016.67,n.d.,220.11,1282433.71,8.0,-243751.57,30796.559,13551.06,185909.55,429052.47000000003,0,232145.229,n.d.,232145.23,n.d.,-86794.5,-96381.31,-86400.48999999999,342651.98000000004,-96381.31,-394.01,n.d.,13551.06,568307.81,568307.81,98900.409
2014,n.d.,43.36,502699.05,150253.03,-213981.66,1141104.76,n.d.,330043.13,15593.84,-243691.11,-228097.27,138394.99,468394.76,432543.89,262487.69,n.d.,554.56,535.16,1502199.54,-8327.43,1502204.54,n.d.,6342.74,180690.9,n.d.,512.61,1141104.76,9.0,-326709.36,180178.29,34260.93,282290.86,604790.889,0,250802.699,n.d.,250846.06,n.d.,-237902.93,-229575.5,-243691.11,361099.78,-229575.5,5788.18,n.d.,34260.93,683389.9500000001,683389.9500000001,40713.76
2013,n.d.,70.34,439945.18,150253.03,516542.75,1378198.6300000001,n.d.,233112.62,18939.02,-39606.77,-20667.749,145026.38999999998,378068.67,662119.39,307799.14,n.d.,468.06,468.06,1786583.65,-7605.25,1786583.65,n.d.,530073.31,283121.77,n.d.,16106.45,1378198.63,11.0,-121253.63,267015.32,61806.17,511866.36,447991.79000000004,0,60877.22,n.d.,60947.56,n.d.,489998.48,497603.73,-39606.77,408385.02,497603.73,529605.25,n.d.,46306.17,723066.9500000001,723066.9500000001,817204.7
2012,n.d.,294,489716.22,150253.03,-2007.37,1307535.97,n.d.,312639.25,23229.78,-28432.38,-5202.6,161279.67,473624.92,164515.66,270633.89,n.d.,5217.92,5217.92,1769982.44,-8412.38,1769982.44,n.d.,0.77,173521.16,n.d.,34070.47,1307535.97,12.0,-197015.18,139450.69,15797.3,14262.63,490878.85,0,498427.72,n.d.,498721.72,n.d.,-33649.53,-25237.15,-28432.38,462446.47000000003,-25237.15,-5217.150000000001,n.d.,15797.3,663237.38,663237.38,265432.06
