Año,Acreedores a L. P.,Acreedores comerciales,Activo circulante,Capital suscrito,Cash flow,Consumo de mercaderías y de materias,Deudas financieras,Deudores,Dotaciones para amortiz. de inmovil.,EBIT,EBITDA,Existencias,Fondo de maniobra,Fondos propios,Gastos de personal,Gastos extraordinarios,Gastos financieros,Gastos financieros y gastos asimilados,Importe neto Cifra de Ventas,Impuestos sobre sociedades,Ingresos de explotación,Ingresos extraordinarios,Ingresos financieros,Inmovilizado,Inmovilizado inmaterial,Inmovilizado material,Materiales,Número empleados,Otros Conceptos de Explotación,Otros activos fijos,Otros activos líquidos,Otros fondos propios,Otros gastos de explotación,Otros pasivos fijos,Otros pasivos líquidos,Pasivo fijo,Pasivo líquido,Provisiones,Result. ordinarios antes Impuestos,Resultado Actividades Ordinarias,Resultado Explotación,Resultado bruto,Resultado del Ejercicio,Resultado financiero,Resultados actividades extraordinarias,Tesorería,Total activo,Total pasivo y capital propio,Valor agregado
2023,617.7,87561.57,1175716.28,79151.7,3966.63,353165.49000000005,n.d.,81643.13,3141.71,1849.1,4990.809,282000.0,276081.56,1039401.84,623799.9500000001,n.d.,638.3599999999999,638.3599999999999,1164571.92,385.82,1204093.6700000002,n.d.,0.0,9986.96,n.d.,9986.96,353165.49000000005,27.0,-222137.41999999998,n.d.,812073.149,960250.14,849079.08,1592.1699999999998,56529.96,2209.8700000000003,144091.53,n.d.,1210.74,824.92,1849.1,850928.1789999999,824.92,-638.3599999999999,n.d.,272273.07,1185703.24,1185703.24,628790.759
2022,1733.05,192274.3,1305659.07,79151.7,32479.28,977876.409,n.d.,187236.56,3572.48,33999.719999999994,37572.2,189774.74,184737.0,1040647.93,750696.48,n.d.,1152.81,1060.21,2084062.52,3940.11,2181038.75,n.d.,0.0,10393.53,n.d.,10393.53,951466.08,35.0,-414893.66,n.d.,928647.77,961496.23,1169162.6190000002,1592.1699999999998,79805.15000000001,3325.22,272079.45,n.d.,32846.91,28906.8,33999.719999999994,1203162.3390000002,28906.8,-1152.81,n.d.,391320.99000000005,1316052.6,1316052.6,788176.08
2021,714.21,171818.77000000002,1284999.9,79151.7,67999.64,559738.2899999999,n.d.,327535.64,23393.71,52986.22,76379.93,212365.07,368081.9390000001,1010945.05,715991.6699999999,n.d.,981.73,714.21,1683682.48,7460.13,1685418.04,n.d.,61.57,4670.01,n.d.,4670.01,654253.7899999999,34.0,-333308.149,n.d.,745099.19,931793.35,1072693.53,1592.1699999999998,104599.71,2306.38,276418.48000000004,n.d.,52066.06,44605.93,52986.22,1125679.75,44605.93,-920.16,n.d.,224721.02,1289669.91,1289669.91,792165.649
2020,n.d.,81205.08,1091999.78,79151.7,22688.15,329345.06,n.d.,291113.61,31390.68,-11368.27,20022.41,97955.47,307863.99900000007,966339.12,634334.55,n.d.,130.41899999999998,n.d.,1262864.44,-2796.16,1265509.0,n.d.,0.0,30859.88,n.d.,28063.72,337111.55,27.0,-281806.98000000004,2796.16,702930.7,887187.419,947532.21,1592.1699999999998,73723.29,1592.1699999999998,154928.37,n.d.,-11498.69,-8702.53,-11368.27,936163.9400000001,-8702.53,-130.41899999999998,n.d.,309925.14999999997,1122859.66,1122859.66,654226.54
2019,n.d.,93288.8,1064229.04,79151.7,105518.24,521691.97000000003,n.d.,372225.4,42649.93,71969.95999999999,114619.89,84117.75,363054.35,975041.65,680950.59,n.d.,415.19,n.d.,1572848.71,9007.26,1593299.6900000002,n.d.,320.8,53387.56,n.d.,53387.56,434766.86,32.0,-276037.24,n.d.,607885.89,895889.9500000001,999637.76,1592.1699999999998,47693.98,1592.1699999999998,140982.78,n.d.,71875.57,62868.310000000005,71969.95999999999,1071607.719,62868.310000000005,-94.389,n.d.,193593.63,1117616.6,1117616.6,795476.09
2018,n.d.,86155.03,935090.59,79151.7,85886.049,448939.49000000005,n.d.,173455.79,47405.850000000006,68881.51,116287.359,173627.03,260927.79,912173.34,644769.05,n.d.,2878.14,n.d.,1528820.65,27523.17,1530411.579,n.d.,0.0,88814.56,n.d.,88564.23,447291.16,35.0,-320415.68,250.33,588007.7699999999,833021.639,1012590.58,0,25576.78,n.d.,111731.81,n.d.,66003.369,38480.19899999999,68881.51,1081472.0890000002,38480.19899999999,-2878.14,n.d.,215898.94,1023905.15,1023905.15,758178.269
2017,n.d.,128429.84,900603.1699999999,79151.7,79744.61,435092.92000000004,n.d.,278739.02,28768.14,49895.45,78663.59,174941.37,325250.55,877007.93,715688.74,n.d.,0.0,n.d.,1551730.97,n.d.,1552664.8590000002,n.d.,1081.02,162095.58,n.d.,134322.08,442913.57,37.0,-323219.61,27773.5,446922.78,797856.23,1067676.49,0,57260.98,n.d.,185690.82,n.d.,50976.47,50976.47,49895.45,1117571.939,50976.47,1081.02,n.d.,148615.18,1062698.75,1062698.75,795433.3500000001
2016,n.d.,95635.28,924806.12,79151.7,188203.13,486208.48000000004,n.d.,307269.25,25102.53,217706.44,242808.97,168221.25,379855.22,826031.4600000001,652192.6799999999,n.d.,0.0,n.d.,1717987.09,54773.340000000004,1717987.09,n.d.,167.5,87029.79,n.d.,59256.28999999999,448038.79,38.0,-336776.96,27773.5,449315.619,746879.76,1014072.1699999999,0,90169.17,n.d.,185804.45,n.d.,217873.94,163100.6,217706.44,1231778.61,163100.6,167.5,n.d.,136803.63,1011835.91,1011835.91,895169.15
2015,n.d.,133852.23,722459.88,79151.7,40927.28,440475.32,n.d.,264643.34,20406.66,26629.07,47035.72899999999,214544.37,345335.48000000004,662930.8600000001,741783.43,n.d.,4.98,4.98,1609770.94,6149.150000000001,1609770.94,n.d.,45.68,159566.4,n.d.,77019.57,463157.83,41.0,-380476.46,82546.83,243272.169,583779.16,1142666.55,0,85243.19,n.d.,219095.42,n.d.,26669.77,20520.62,26629.07,1169295.6190000002,20520.62,40.7,n.d.,112252.39,882026.2799999999,882026.2799999999,788864.8400000001
2014,n.d.,106015.05,695878.54,79151.7,33888.52,431155.829,n.d.,276946.95,10551.6,31427.47,41979.07,179934.7,350866.6,642410.24,750112.41,n.d.,180.84,180.84,1477594.65,7932.6900000000005,1477594.65,n.d.,22.98,141414.64,n.d.,52718.66,482396.05,43.0,-254347.34,88695.98,238996.89,563258.54,1015011.3500000001,0,88867.89,n.d.,194882.94,n.d.,31269.61,23336.92,31427.47,1046438.819,23336.92,-157.86,n.d.,73255.54,837293.1799999999,837293.1799999999,792114.4600000001
