Año,Acreedores a L. P.,Acreedores comerciales,Activo circulante,Capital suscrito,Cash flow,Consumo de mercaderías y de materias,Deudas financieras,Deudores,Dotaciones para amortiz. de inmovil.,EBIT,EBITDA,Existencias,Fondo de maniobra,Fondos propios,Gastos de personal,Gastos extraordinarios,Gastos financieros,Gastos financieros y gastos asimilados,Importe neto Cifra de Ventas,Impuestos sobre sociedades,Ingresos de explotación,Ingresos extraordinarios,Ingresos financieros,Inmovilizado,Inmovilizado inmaterial,Inmovilizado material,Materiales,Número empleados,Otros Conceptos de Explotación,Otros activos fijos,Otros activos líquidos,Otros fondos propios,Otros gastos de explotación,Otros pasivos fijos,Otros pasivos líquidos,Pasivo fijo,Pasivo líquido,Provisiones,Result. ordinarios antes Impuestos,Resultado Actividades Ordinarias,Resultado Explotación,Resultado bruto,Resultado del Ejercicio,Resultado financiero,Resultados actividades extraordinarias,Tesorería,Total activo,Total pasivo y capital propio,Valor agregado
2023,n.d.,n.d.,326918.34,90151.82,n.d.,9840.11,n.d.,16253.51,n.d.,272862.28,272862.28,n.d.,16253.51,323041.36,19200.0,n.d.,13450.25,13450.25,196750.36,35881.51,196750.36,n.d.,0.0,34811.880000000005,n.d.,25676.09,9840.11,1.0,105152.03,9135.79,310664.83,232889.539,-85952.03,0,38688.86,n.d.,38688.86,n.d.,259412.03,223530.52,272862.28,186910.25,223530.52,-13450.25,n.d.,301135.53,361730.22,361730.22,292062.28
2022,n.d.,n.d.,78488.43999999999,90151.82,39749.119,89493.28,n.d.,21601.21,59754.59,-5846.37,53908.219,n.d.,21601.21,99510.84,108800.0,n.d.,14161.84,14161.84,229854.44,n.d.,290573.16,n.d.,2.74,157249.25,n.d.,148113.46,89493.28,4.0,-38371.659999999996,9135.79,56887.23,9359.019,206926.25,0,136226.84999999998,n.d.,136226.84999999998,n.d.,-20005.47,-20005.47,-5846.37,201079.87999999998,-20005.47,-14159.1,n.d.,55768.73,235737.69,235737.69,162710.96
2021,194950.53,n.d.,121275.29,90151.82,88723.55900000001,98208.57,n.d.,13024.7,66387.67900000002,37088.1,103475.779,n.d.,13024.7,119516.31,173130.37999999998,n.d.,14752.22,14752.22,446232.88,n.d.,469727.23,n.d.,0.0,213559.16,n.d.,204423.37,98208.57,4.0,-94912.5,9135.79,108250.59,29364.489,334430.559,0,20367.61,194950.53,20367.61,n.d.,22335.88,22335.88,37088.1,371518.66,22335.88,-14752.22,n.d.,107132.09,334834.45,334834.45,276606.159
2020,234112.78,n.d.,89702.37000000001,90151.82,95588.82,87332.98,n.d.,11015.82,46573.57,64481.96,111055.53,n.d.,11015.82,97180.43,169172.16,n.d.,15466.71,15466.71,402293.03,n.d.,414143.03,n.d.,0.0,264985.659,n.d.,255849.87,87332.98,4.0,-46582.36,9135.79,78686.55,7028.609,262328.09,0,23394.82,234112.78,23394.82,n.d.,49015.25,49015.25,64481.96,326810.05,49015.25,-15466.71,n.d.,77568.05,354688.03,354688.03,280227.69
2019,278402.83,8957.359999999999,34394.7,90151.82,65107.89,n.d.,n.d.,11236.08,45370.63,36471.52,81842.15000000001,n.d.,2278.719,48165.18,144361.43,n.d.,16734.258,16734.258,389169.4900000001,n.d.,409971.4900000001,n.d.,0.0,305403.22000000003,n.d.,296267.43000000005,n.d.,4.0,-183767.91,9135.79,23158.62,-41986.64,373499.97000000003,0,4272.55,278402.83,13229.91,n.d.,19737.26,19737.26,36471.52,409971.49000000005,19737.26,-16734.258,n.d.,23158.62,339797.92000000004,339797.92000000004,226203.578
2018,328762.95,n.d.,45293.78999999999,90151.82,69699.03,n.d.,n.d.,27696.17,49528.56,33558.74,83087.299,n.d.,27696.17,28427.92,124982.26,n.d.,13388.27,13388.27,419337.22,n.d.,419337.22,n.d.,0.0,327040.13,n.d.,317904.34,n.d.,3.0,-211267.66,9135.79,17597.62,-61723.9,385778.48000000004,0,15143.05,328762.95,15143.05,n.d.,20170.47,20170.47,33558.74,419337.22000000003,20170.47,-13388.27,n.d.,15932.76,372333.92,372333.92,208069.559
2017,295076.85,n.d.,40725.39,90151.82,47278.08,n.d.,n.d.,27139.2,44251.229999999996,20413.51,64664.74,n.d.,27139.2,8257.449999999999,163075.86,n.d.,17386.66,17386.66,482918.15,n.d.,482918.15,n.d.,0.0,287054.85,n.d.,277919.06,n.d.,3.0,-255177.55,9135.79,13586.19,-81894.37000000001,462504.639,0,24445.94,295076.85,24445.94,n.d.,3026.8500000000004,3026.8500000000004,20413.51,482918.14999999997,3026.8500000000004,-17386.66,n.d.,13586.19,327780.24,327780.24,227740.6
2016,314811.97000000003,n.d.,55589.55,90151.82,65981.869,n.d.,n.d.,21383.149999999998,50377.01,33682.52,84059.53,n.d.,21383.149999999998,5230.6,132415.78,n.d.,18077.66,18077.66,417133.37,n.d.,417133.37,n.d.,0.0,283053.02,n.d.,273917.23000000004,n.d.,4.0,-200658.06,9135.79,34206.4,-84921.22,383450.85,0,18600.0,314811.97000000003,18600.0,n.d.,15604.86,15604.86,33682.52,417133.37,15604.86,-18077.66,n.d.,34206.4,338642.57,338642.57,216475.31
2015,343902.31,n.d.,54675.61,90151.82,39720.64,n.d.,n.d.,9431.01,42604.91,15658.63,58263.54,n.d.,9431.01,-10598.26,141329.13,n.d.,18542.9,18542.9,441477.6,n.d.,441477.6,n.d.,0.0,324116.95,n.d.,314981.16,n.d.,6.0,-241884.93,9135.79,45244.6,-100750.08,425818.97000000003,0,45488.51,343902.31,45488.51,n.d.,-2884.27,-2884.27,15658.63,441477.6,-2884.27,-18542.9,n.d.,45244.6,378792.56,378792.56,199592.67
2014,354082.51,n.d.,67537.42,90151.82,75143.79,n.d.,n.d.,11412.8,47667.9,46368.62,94036.52,n.d.,11412.8,-4282.45,129154.1,n.d.,18924.45,18924.45,460459.43000000005,n.d.,460459.43000000005,n.d.,31.72,320835.57,324.25,311375.53,n.d.,3.0,-237268.81,9135.79,56124.62,-94434.27,414090.81,0,38572.93,354082.51,38572.93,n.d.,27475.89,27475.89,46368.62,460459.43000000005,27475.89,-18892.73,n.d.,54462.98,388372.9900000001,388372.9900000001,223222.34
